,name,acronym,SJ0612,SJ0613,SJ0602,SJ0601,SJ0603,SJ0604,SJ0605,SJ0608,SJ0606,SJ0610,SJ0619,SJ0615,SJ0511,SJ0512,SJ0514,SJ0517,SJ0519,SJ0516,SJ0513,SJ0520,SJ0518,SJ0503,SJ0502
1329,right Median preoptic nucleus,MEPO-R,313.50594821553534,313.50594821553534,0.0,44.78656403079077,44.78656403079077,268.71938418474457,761.3715885234429,403.0790762771168,0.0,0.0,492.6522043386984,44.78656403079077,3224.6326102169346,1970.6088173547932,3179.846046186144,5956.613016095172,1612.3163051084673,4030.790762771168,2731.9804058782365,3135.059482155353,5643.107067879636,223.9328201539538,179.14625612316306
1330,right Medial preoptic area,MPO-R,1564.1328164503625,632.8445418281926,399.1235462666442,3.595707624023821,550.1432664756447,17.978538120119108,920.5011517500984,176.18967357716727,140.23259733692905,75.50986010450025,2721.950671386033,373.95359289847744,11862.239451654588,4602.505758750492,6260.126973425474,5893.364795775044,5843.02488903871,6684.420473060284,7648.070116298669,7594.134501938312,3836.620034833418,337.9965166582392,1420.3045114894096
1331,right Vascular organ of the lamina terminalis,OV-R,1747.4402730375427,1310.5802047781572,0.0,0.0,218.43003412969284,0.0,436.8600682593857,3713.3105802047785,0.0,1747.4402730375427,1310.5802047781572,218.43003412969284,1310.5802047781572,655.2901023890786,436.8600682593857,2621.1604095563143,655.2901023890786,873.7201365187714,5679.180887372014,2621.1604095563143,5460.750853242321,0.0,436.8600682593857
1332,right Posterodorsal preoptic nucleus,PD-R,513.3689839572193,171.12299465240642,171.12299465240642,0.0,0.0,0.0,1368.9839572192514,0.0,0.0,0.0,1540.1069518716577,0.0,5475.935828877005,3422.4598930481284,855.6149732620321,2566.8449197860964,5133.689839572193,5133.689839572193,2224.598930481284,4106.951871657754,342.24598930481284,0.0,342.24598930481284
1333,right Parastrial nucleus,PS-R,3301.752109020117,290.72031148604805,643.7378325762493,0.0,0.0,62.29720960415315,3447.112264763141,269.9545749513303,311.48604802076574,41.53147306943544,2844.905905256327,103.8286826735886,14681.375730045424,5669.046073977936,7745.619727449708,7517.196625567813,6105.126541207009,11068.137573004544,11068.137573004544,7143.413367942894,4817.65087605451,20.76573653471772,415.3147306943544
1334,"right Periventricular hypothalamic nucleus, posterior part",PVp-R,4936.294849890163,31.24237246765926,31.24237246765926,0.0,46.86355870148889,312.4237246765926,234.31779350744443,156.2118623382963,93.72711740297778,265.5601659751037,468.63558701488887,374.90846961191113,1093.4830363680742,656.0898218208445,1405.9067610446666,999.7559189650964,156.2118623382963,7888.699048083963,921.6499877959482,390.5296558457408,46.86355870148889,234.31779350744443,15.62118623382963
1335,"right Periventricular hypothalamic nucleus, preoptic part",PVpo-R,1709.2397157010555,565.1518414818006,55.13676502261469,82.70514753392203,0.0,27.568382511307345,124.05772130088306,3390.911048890804,0.0,220.5470600904588,716.777945293991,813.2672840835667,6437.217316390265,3129.011415033384,3983.631272883912,2853.3275899203104,3211.7165625673056,3611.4581089812623,6575.059228946802,5996.123196209348,2508.7228085289685,0.0,96.48933878957573
1336,right Subparaventricular zone,SBPV-R,2002.2547914317925,1082.2998872604285,324.68996617812854,36.076662908680944,0.0,162.34498308906427,90.19165727170235,0.0,144.30665163472378,342.728297632469,3282.976324689966,739.5715896279594,11490.41713641488,6980.834272829763,11273.957158962796,5645.997745208568,9506.20067643743,9776.775648252536,11219.842164599777,12085.682074408118,7918.827508455468,0.0,18.038331454340472
1337,right Suprachiasmatic nucleus,SCH-R,2781.294284364667,30.231459612659425,0.0,90.69437883797828,0.0,0.0,181.38875767595653,0.0,90.69437883797828,241.8516769012754,1299.9527633443552,151.1572980632971,10036.844591402927,7467.170524326878,3416.154936230515,1118.5640056683987,5441.6627302786965,6378.837978271138,18169.107227208315,13815.777042985355,10974.01983939537,0.0,60.46291922531885
1338,right Subfornical organ,SFO-R,626.5734265734266,984.6153846153846,537.0629370629371,0.0,179.02097902097904,4386.013986013986,537.0629370629371,2506.2937062937062,0.0,89.51048951048952,1253.1468531468531,984.6153846153846,89.51048951048952,179.02097902097904,0.0,0.0,268.53146853146853,268.53146853146853,447.5524475524476,179.02097902097904,0.0,0.0,0.0
1339,right Ventromedial preoptic nucleus,VMPO-R,1876.4815970056145,39.92514036182158,39.92514036182158,0.0,319.40112289457267,0.0,0.0,1676.8558951965065,39.92514036182158,119.77542108546476,3154.086088583905,958.203368683718,4471.615720524018,2155.9575795383657,1836.556456643793,4990.642545227698,2275.7330006238303,3513.4123518402994,3992.514036182159,6068.621334996881,1756.7061759201497,79.85028072364317,519.0268247036806
1340,right Ventrolateral preoptic nucleus,VLPO-R,267.7824267782427,357.0432357043236,89.2608089260809,29.7536029753603,1517.4337517433753,0.0,476.0576476057648,505.8112505811251,595.072059507206,238.0288238028824,3927.47559274756,1309.1585309158531,8420.269642026966,8092.980009298001,2320.781032078104,4403.533240353325,6635.053463505347,6962.34309623431,7349.139934913994,8569.037656903767,4760.576476057648,357.0432357043236,892.608089260809
1341,right Hypothalamic medial zone,MEZ-R,3022.222222222222,776.9355361192096,475.2834467120181,52.34855847100745,85.00161969549724,122.8377065111759,709.0379008746355,249.82183349530288,247.7486232588273,126.4658244250081,2163.913184321348,371.1046323291221,6983.6086815678655,4643.472627146097,6002.461937155815,4139.68253968254,4896.404275996112,5316.22934888241,5871.3313896987365,5890.508584386135,3050.210560414642,276.77356656948496,599.6760609005506
1342,right Anterior hypothalamic nucleus,AHN-R,2156.197838882544,1014.8467012211192,683.123956777651,8.433629096020383,0.0,19.678467890714224,390.7581481156111,19.678467890714224,126.50443644030572,28.11209698673461,2791.531230782746,494.7729069665291,7219.186506193447,7300.711587454977,6091.891417025389,3463.4103487657035,6873.407713256612,6578.230694895898,9088.6409558113,7337.257313537732,6198.717385574981,725.2921022577528,1183.519283141527
1343,right Mammillary body,MBO-R,2427.2824590916043,692.9499923535709,518.7337513381251,54.80960391497171,240.7707600550543,229.0258449304175,873.038690931335,442.39180302798593,303.41030738645054,205.5360146811439,2155.191925370852,260.3456185961156,5510.322679308762,2791.3748279553447,2715.032879645206,3008.6557577611256,2532.986695213335,5377.213641229546,3574.3691695977977,4228.169444869246,745.8021104144365,113.53417953815568,129.19406637100474
1344,right Lateral mammillary nucleus,LM-R,856.7951318458419,103.85395537525356,1324.1379310344828,0.0,1064.503042596349,103.85395537525356,1531.84584178499,181.74442190669373,0.0,363.48884381338746,1869.371196754564,77.89046653144017,4543.610547667343,1064.503042596349,1324.1379310344828,1843.4077079107503,1064.503042596349,4569.574036511156,726.9776876267749,5192.697768762678,77.89046653144017,0.0,25.96348884381339
1345,right Medial mammillary nucleus,MM-R,1266.3454920853408,227.5751319109888,227.5751319109888,36.70566643725625,179.85776554255563,278.9630649231475,477.1736636843313,286.3041982105988,143.15209910529938,154.16379903647626,1593.0259233769214,165.17549896765314,4632.255104381739,1159.8990594172976,1189.2635925671025,2158.2931865106675,1306.7217251663226,3274.145446203257,1857.3067217251664,3042.899747648544,91.76416609314064,69.74076623078687,161.5049323239275
1346,"right Medial mammillary nucleus, median part",MMme-R,3166.3420335021424,573.4320218153487,49.86365407089988,0.0,24.93182703544994,199.4546162835995,49.86365407089988,747.9548110634981,24.93182703544994,99.72730814179975,1371.2504869497468,99.72730814179975,5360.342812621737,1795.0915465523956,3266.069341643942,4737.0471367354885,3291.001168679392,4388.00155823919,3091.5465523957923,7953.252824308531,224.38644331904945,0.0,74.79548110634983
1347,"right Medial mammillary nucleus, lateral part",MMl-R,589.6460953495174,168.47031295700498,430.53524422345714,28.07838549283416,449.2541678853466,243.34600760456277,861.0704884469143,93.5946183094472,262.06493126645216,168.47031295700498,1787.6572097104415,233.986545773618,4810.763381105587,1207.3705761918688,692.6001754899094,1881.2518280198888,1300.965194501316,2995.0277859023104,1853.1734425270547,2274.349224919567,93.5946183094472,74.87569464755776,262.06493126645216
1348,"right Medial mammillary nucleus, medial part",MMm-R,1089.7376898297284,220.8927749654855,176.7142199723884,88.3571099861942,0.0,323.9760699493787,147.26184997699033,103.08329498389324,29.452369995398065,117.80947998159226,1649.3327197422918,161.98803497468936,4462.034054302807,1546.2494247583984,1472.618499769903,2591.8085595950297,1148.6424298205245,4270.59364933272,2606.534744592729,3092.498849516797,44.1785549930971,0.0,103.08329498389324
1349,"right Medial mammillary nucleus, posterior part",MMp-R,576.1047463175123,261.8657937806874,0.0,0.0,0.0,209.4926350245499,1256.9558101472996,209.4926350245499,418.9852700490998,209.4926350245499,1885.4337152209491,157.11947626841246,733.2242225859247,157.11947626841246,104.74631751227496,0.0,0.0,418.9852700490998,0.0,0.0,52.37315875613748,0.0,157.11947626841246
1350,"right Medial mammillary nucleus, dorsal part",MMd-R,1818.9200162403567,25.98457166057653,51.96914332115306,25.98457166057653,0.0,415.7531465692245,51.96914332115306,701.5834348355663,0.0,207.87657328461225,1039.3828664230614,51.96914332115306,5612.667478684531,181.8920016240357,441.737718229801,545.6760048721071,181.8920016240357,2546.4880227365,181.8920016240357,1481.1205846528624,51.96914332115306,285.8302882663418,77.95371498172959
1351,right Supramammillary nucleus,SUM-R,3287.056240087837,2186.165670367208,671.4651701842138,70.26961083323168,140.53922166646336,218.6165670367208,702.6961083323167,640.2342320361108,851.0430645358059,296.6939124069782,3333.902647309992,663.6574356471881,7526.656093692815,6191.533487861413,2420.39770647798,3950.7136757350254,4731.4871294376,7354.885933878249,6222.764426009517,5598.145663047457,1905.087227034281,70.26961083323168,140.53922166646336
1352,right Tuberomammillary nucleus,TM-R,6139.656297585381,111.376984990211,918.8601261692407,125.29910811398736,208.83184685664563,125.29910811398736,2324.9945616706545,821.4052643028061,97.45486186643464,153.14335436154013,2338.916684794431,0.0,5763.758973243419,3842.50598216228,9773.330432891014,5179.029802044812,4051.337829018925,10260.604742223188,6891.450946269306,5763.758973243419,1517.511420491625,417.66369371329125,41.76636937132913
1353,"right Tuberomammillary nucleus, dorsal part",TMd-R,23929.4532627866,282.18694885361555,395.0617283950618,0.0,0.0,395.0617283950618,338.62433862433863,451.49911816578486,0.0,0.0,2934.7442680776016,0.0,20599.647266313936,15294.532627865963,32395.061728395063,18511.46384479718,15576.71957671958,16874.77954144621,26694.88536155203,20317.46031746032,3499.118165784833,0.0,0.0
1354,"right Tuberomammillary nucleus, ventral part",TMv-R,314.1784579844066,55.44325729136587,1090.3840600635288,166.3297718740976,277.2162864568293,36.96217152757725,2975.454807969968,942.5353739532196,129.36760034652036,203.29194340167484,2143.80594859948,0.0,905.5732024256424,92.40542881894312,2365.578977764944,813.1677736066994,277.2162864568293,8094.715564539417,406.5838868033497,997.9786312445856,868.6110308980652,554.4325729136586,55.44325729136587
1355,right Medial preoptic nucleus,MPN-R,1090.9928587882976,712.5854257851494,172.00337863779467,0.0,0.0,24.571911233970667,245.71911233970667,245.71911233970667,24.571911233970667,98.28764493588268,1297.3969131536512,407.8937264839131,5410.734853720341,2693.081471243185,3263.149811871305,2683.252706749597,3066.5745219995392,3906.933886201336,3784.074330031483,4545.803578284574,2152.4994240958304,44.2294402211472,776.4723949934731
1356,right Dorsal premammillary nucleus,PMd-R,5113.323850165955,242.76908487434804,242.76908487434804,227.59601706970128,166.90374585111428,106.21147463252728,546.2304409672831,60.69227121858701,136.55761024182078,75.86533902323376,1729.7297297297298,151.73067804646752,11394.973921289711,4309.151256519677,7616.880037932669,5462.304409672831,5067.804646752015,2837.363679468943,6660.9767662399245,7707.91844476055,667.6149834044571,30.346135609293505,606.9227121858701
1357,right Ventral premammillary nucleus,PMv-R,5866.49632705206,71.54263813478123,940.2746726285532,296.39092941552224,143.08527626956246,347.4928137975088,909.6135419993612,153.30565314595978,112.4241456403705,81.76301501117854,4282.337911210476,112.4241456403705,7644.841903545193,2616.416480357713,4333.439795592462,3689.556052379432,3597.572660491856,6428.617055253913,3740.657936761418,5263.494091344619,2779.9425103800704,0.0,633.6633663366337
1358,"right Paraventricular hypothalamic nucleus, descending division",PVHd-R,4050.632911392405,1864.8196799617865,779.5557678528779,0.0,0.0,91.71244327680915,794.8411750656794,213.9957009792214,351.5643658944351,30.570814425603054,2460.950561261046,489.13303080964886,6939.574874611893,7994.267972295199,8682.111296871268,5701.45689037497,8406.97396704084,5258.180081203725,7107.714353952711,6129.448292333413,5869.596369715787,0.0,351.5643658944351
1359,right Ventromedial hypothalamic nucleus,VMH-R,4109.691704990632,10.901039005280191,105.3767103843752,65.40623403168115,32.703117015840576,152.61454607392267,214.38710043717708,156.2482257423494,178.0503037529098,181.6839834213365,1504.3433827286665,134.446147731789,2634.41775960938,2968.7162891046387,5268.835519218759,999.2619088173508,2445.466416851189,2467.26849486175,4800.090841991711,1413.501391017998,2485.436893203884,548.6856299324363,1148.2427752228468
1360,right Posterior hypothalamic nucleus,PH-R,3648.5296707166754,1383.3421377002992,524.0359218172213,22.539179432998765,19.72178200387392,53.53055115337207,1400.2465222750484,346.539883782356,509.9489346715971,123.96548688149322,1997.534777249516,659.270998415214,12148.617714386335,7066.032752245113,12450.079239302691,9305.863708399364,8945.236837471386,7144.919880260609,8192.991723895051,10866.70188413453,4161.2960028173975,157.77425603099135,200.03521746786404
1361,right Hypothalamic lateral zone,LZ-R,1685.6731413998175,481.21887676021504,856.2037617210259,15.829568314480758,164.97927865536613,297.59588431223824,1934.0214798447823,423.8806626433181,302.87240708373184,80.90668249623499,1789.7965240906244,380.26140773230446,4805.153403906826,5671.206674801307,7988.303707856523,4855.808022513164,4311.974408864558,6805.307302487661,5239.938880277898,5930.811595158791,4370.719695720521,537.5017863228132,319.40551176774505
1362,right Lateral hypothalamic area,LHA-R,2122.9664060849354,610.4252814584528,1261.416799975853,31.87347197488757,153.572183151731,362.1985451691769,3041.501916633968,670.3087742597568,424.9796263318343,101.41559264736954,2459.086656001932,83.06419969213124,5188.6148923968485,7389.816184238327,9795.78038694878,5354.743291781111,5911.080257160967,6887.567534937068,6622.921131266789,7451.631402613866,5759.439799583472,721.4995019770004,247.2608735021581
1363,right Lateral preoptic area,LPO-R,748.9591538201868,201.6428491054349,252.05356138179363,0.0,133.2283110160909,176.43749296725554,666.1415550804545,514.9094182513784,54.01147743895577,25.20535613817936,1289.0739282097445,194.4413187802408,6578.597952064813,3035.4450320693145,4756.610779790705,2830.201417801283,3377.5177225160346,7586.812197591988,5192.303364464949,5231.911781253516,1966.0177787779903,774.1645099583661,1479.9144818273885
1364,right Preparasubthalamic nucleus,PST-R,4923.076923076923,1111.6625310173697,2382.1339950372208,0.0,0.0,0.0,6828.784119106699,635.2357320099255,1270.471464019851,0.0,2540.942928039702,476.4267990074441,10957.816377171215,13816.37717121588,14769.230769230768,9687.344913151364,8099.25558312655,11275.434243176178,10640.198511166253,7940.446650124069,20803.97022332506,476.4267990074441,158.80893300248138
1365,right Parasubthalamic nucleus,PSTN-R,2123.6802413273,156.8627450980392,2232.277526395173,96.53092006033182,0.0,168.9291101055807,4693.8159879336345,989.4419306184012,205.1282051282051,12.066365007541478,1254.9019607843136,168.9291101055807,10111.613876319758,8687.782805429864,23529.41176470588,12814.479638009048,7674.20814479638,8361.990950226244,9978.883861236802,8000.0,8253.39366515837,217.1945701357466,193.06184012066365
1366,right Perifornical nucleus,PeF-R,3080.412970772139,1153.9915660898648,2131.1618438272503,9.30638359749891,9.30638359749891,223.35320633997384,1833.3575687072853,344.3361931074597,186.1276719499782,9.30638359749891,1982.259706267268,102.370219572488,3890.068343754545,9064.417623963938,7910.426057874073,2559.2554893122,5704.813145266831,7007.706848916679,6858.804711356696,9017.885705976443,4997.527991856915,1153.9915660898648,418.7872618874509
1367,right Retrochiasmatic area,RCH-R,3039.219843120628,176.38329446682215,67.83972864108544,0.0,0.0,94.97562009751962,298.494806020776,0.0,27.135891456434177,312.06275174899304,732.6690693237227,108.5435658257367,2103.0315878736487,2686.4532541869835,2835.700657197372,189.95124019503925,1180.4112783548867,3188.467246131016,2252.278990884037,990.4600381598474,1424.6343014627942,447.7422090311639,189.95124019503925
1368,right Subthalamic nucleus,STN-R,348.7738419618529,133.35470427953197,164.1288668055778,0.0,112.83859592883476,235.9352460330181,861.6765507292836,317.999679435807,933.482929956724,20.516108350697227,625.7413046962654,20.516108350697227,3323.609552812951,2267.029972752044,2133.675268472512,8421.862477961213,2400.3846770315754,5662.445904792435,2944.061548325052,1271.998717743228,4021.1572367366566,738.5799006251002,10.258054175348612
1369,right Tuberal nucleus,TU-R,2117.281738922728,126.11967036904336,600.0238863012063,11.465424579003942,49.683506509017086,282.81380628209723,1586.0504000955452,477.72602412516426,53.5053147020184,256.06114893108804,1303.236593813448,309.5664636331064,802.579720530276,1696.8828376925835,8774.871611131017,852.263227039293,917.2339663203154,9726.501851188345,1406.4254150244835,2075.2418487997134,2923.6832676460053,1085.3935268123732,317.21008001910906
1370,right Zona incerta,ZI-R,1150.7914468203278,529.852818661483,500.97195223549016,0.0,275.4790336017773,311.0247153568453,1126.3537906137185,98.86142738128298,282.1438489308525,26.659261316301027,1549.5695640099973,913.0797000833102,4939.738961399611,5536.239933351847,6264.926409330741,5574.007220216607,3708.9697306303806,5841.710635934463,4604.276589836157,5853.929464037768,3667.870036101083,35.54568175506804,89.97500694251598
1371,right Fields of Forel,FF-R,1080.800207846194,473.88932190179264,606.9108859444011,0.0,997.6617303195636,432.3200831384775,1887.243439854508,49.88308651597817,897.8955572876072,49.88308651597817,1596.2587685113017,224.4738893219018,9926.734216679655,6700.961288646401,6676.019745388412,4240.062353858145,5869.576513380099,9860.223434658352,6318.524292023902,9669.004936347104,3766.173031956352,16.62769550532606,0.0
1372,right Median eminence,ME-R,738.4615384615385,98.46153846153844,98.46153846153844,320.0,0.0,73.84615384615384,1255.3846153846152,1255.3846153846152,73.84615384615384,763.0769230769231,123.07692307692308,2313.846153846154,73.84615384615384,0.0,73.84615384615384,73.84615384615384,0.0,246.15384615384613,24.615384615384613,0.0,24.615384615384613,24.615384615384613,172.3076923076923
1373,right Midbrain,MB-R,612.5748116765624,736.4150821697848,983.3895163507858,22.92131322286836,356.6925685653472,311.28446938449895,903.8710268761904,401.4488768488626,272.8831223499778,95.27010282680357,2086.7085578107976,702.3590077841486,9254.072844422266,7426.7770637499025,7738.876271756068,4360.372471339872,6465.385490184098,5939.879079209568,5113.408221391642,6209.88345842966,3038.7034792733893,1158.7212677332957,539.7914948077387
1374,"right Midbrain, sensory related",MBsen-R,488.9544519113442,876.2133712141907,1762.33404359941,78.96701815731483,630.5705804148682,428.05368883061067,1746.890309421042,524.2127884317689,663.7891784589048,197.854632209656,2304.321695896848,602.5970241672586,14346.35487807099,14240.579868509716,15683.840536159829,9504.307126336302,13989.692035913968,12118.377679433244,10502.030632501048,10184.414212606313,5865.996466881567,1761.4598699666722,791.418528838624
1375,"right Superior colliculus, sensory related",SCs-R,857.4401664932363,1910.972366747601,1806.451612903226,58.27263267429761,577.1765522025669,584.5762515897792,1771.303040813967,507.80437044745065,375.53474390102906,286.73835125448034,3402.0117932708986,1069.2565614521911,35463.9842756388,23457.972019886696,16912.01294947393,17719.50514510348,22668.97907272517,17051.682275407562,17109.029945658458,17823.100936524457,6459.937565036421,1949.8207885304664,184.99248468030987
1376,"right Superior colliculus, optic layer",SCop-R,1294.842559798166,2279.17131628742,2642.472466158847,3.105138033089127,447.1398767648343,226.67507641550628,1909.6598903498127,313.61894134200185,583.7659502207559,80.7335888603173,4250.933967299015,1034.0109650186794,40053.17548881665,29253.505409732665,26837.708019989324,21102.518072873707,28620.057250982485,23524.525738683227,22968.706030760277,25539.76032215807,10212.79899083014,2027.6551356072,313.61894134200185
1377,"right Superior colliculus, superficial gray layer",SCsg-R,674.706631616033,1758.7468495081166,1604.379522480284,97.13000352313072,529.0116263313369,529.0116263313369,1472.5602319846066,430.14715845957886,235.88715141331744,222.0114366242988,2958.996178758232,700.7235968454429,38064.554594975474,24468.0885660858,14049.161223881403,18730.48050082658,23387.51727689097,16876.33811214396,17429.63223935608,16803.490609501612,5950.947180140383,2116.0465053253474,111.00571831214938
1378,"right Superior colliculus, zonal layer",SCzo-R,662.9001883239171,1742.167437082691,969.6969696969696,32.87108371854134,958.7399417907892,1391.542544084917,2470.809792843691,1095.702790618045,449.2381441533984,854.6481766820749,3303.5439137134053,2295.497346344804,19152.884780003424,10042.11607601438,8442.390001712036,8557.43879472693,9899.674713234035,6185.242253038863,5757.918164697826,7428.864920390344,1446.327683615819,1287.4507789762026,191.74798835815784
1379,right Inferior colliculus,IC-R,318.4415255845333,411.0954157969823,1782.9127223405226,93.55344254460866,688.6073102682493,369.26623235155625,1798.6548881533174,547.3775941191766,830.7365787494816,158.7709866261868,1853.9773565811388,388.1568313269099,4750.985642301448,10376.336151462125,15844.714778660931,6013.507340487585,10454.147428193935,10316.066145207424,7759.53841720956,6974.229231234143,5871.827848172433,1573.7668051133928,1040.3322721426914
1380,"right Inferior colliculus, central nucleus",ICc-R,236.25412861861275,532.9040495156679,3623.7475367065417,72.8302201004746,1229.232007549474,211.38527297454823,2158.261400538455,431.652280107691,884.6207221960087,111.90985039829026,1405.0903438896444,367.7037941658109,5019.956146437591,12878.514529961974,19662.383080296426,5758.916428432651,14226.761775236611,13944.32262899331,8226.262177690192,9146.40983652058,9750.367759305003,937.9111271475756,847.3174387299119
1381,"right Inferior colliculus, dorsal nucleus",ICd-R,307.0306038047973,226.86990428925915,565.6622946945528,152.75906888810115,375.0915750915751,601.9614793808342,2793.5247548150774,812.1942573555477,1436.842727165308,140.65934065934067,2194.5882074914334,595.911615266454,5115.160108708496,10780.857851825594,13731.679073614558,6087.67576509512,12438.520619165782,9348.552522746071,9064.2089093702,7941.959116152665,5759.470636889992,1461.0421836228288,1825.5464965142385
1382,"right Inferior colliculus, external nucleus",ICe-R,372.29667391202366,464.3700448795134,1551.2361413000986,66.05263569406871,591.4713287150698,304.2424431969226,937.7472673536724,437.34851209557615,399.3182066959608,197.15710957168997,1881.499319770442,262.2089477552425,4358.4731582980185,8698.931961406746,15092.026458584183,6107.867206680324,7015.59054871851,8912.101831146696,6633.2858997013245,5110.07208869568,3760.997044519852,2006.5990085849664,629.5016341146852
1383,right Nucleus of the brachium of the inferior colliculus,NB-R,546.6192170818505,318.8612099644128,455.51601423487546,0.0,113.87900355871886,45.55160142348755,569.3950177935943,91.1032028469751,204.98220640569397,45.55160142348755,501.06761565836297,523.8434163701068,3074.733096085409,6377.224199288256,3507.473309608541,1617.0818505338077,4691.814946619217,2801.423487544484,4965.124555160142,1252.6690391459074,614.9466192170819,1708.1850533807828,68.32740213523131
1384,right Nucleus sagulum,SAG-R,162.53968253968253,162.53968253968253,1787.936507936508,0.0,0.0,101.5873015873016,60.95238095238096,121.90476190476193,142.22222222222223,162.53968253968253,812.6984126984128,40.63492063492063,1889.5238095238096,1320.6349206349207,1544.126984126984,121.90476190476193,60.95238095238096,1056.5079365079366,507.936507936508,731.4285714285714,772.063492063492,5892.063492063492,2397.4603174603176
1385,right Parabigeminal nucleus,PBG-R,225.66995768688292,0.0,812.4118476727785,0.0,180.53596614950635,361.0719322990127,1399.1537376586743,631.8758815232723,90.26798307475318,270.80394922425955,677.0098730606488,992.947813822285,1850.49365303244,2572.637517630465,406.2059238363893,225.66995768688292,0.0,812.4118476727785,541.6078984485191,586.7418899858957,0.0,2933.709449929478,1038.0818053596615
1386,right Midbrain trigeminal nucleus,MEV-R,1288.5906040268458,644.2953020134229,644.2953020134229,0.0,0.0,0.0,859.0604026845638,214.7651006711409,1288.5906040268458,0.0,859.0604026845638,0.0,12241.610738255034,6657.71812080537,13315.43624161074,859.0604026845638,9449.6644295302,4939.597315436242,5798.657718120806,9449.6644295302,4080.536912751678,644.2953020134229,12026.845637583892
1387,right Subcommissural organ,SCO-R,0.0,269.4736842105263,269.4736842105263,0.0,0.0,134.73684210526315,2425.263157894737,1077.8947368421052,134.73684210526315,0.0,3637.8947368421054,269.4736842105263,538.9473684210526,943.1578947368422,1482.1052631578948,538.9473684210526,808.421052631579,134.73684210526315,1347.3684210526317,3772.631578947369,1077.8947368421052,673.6842105263158,404.2105263157895
1388,"right Midbrain, motor related",MBmot-R,647.8881911997338,756.0728522356923,868.3859825566309,9.664371280749108,277.5457305675326,261.9701419014709,705.3114457999129,370.1548029374294,161.5732751985433,58.361543074038295,2131.3222683710287,766.5816831429146,9017.89052226016,6630.884644762518,6497.272366084977,3503.569161390016,5131.2181769934605,4983.062426971103,4367.639016966895,5632.170393186853,2583.5773127711327,1017.104705663304,564.7558324158143
1389,"right Substantia nigra, reticular part",SNr-R,640.710465233626,758.2601675244726,445.6554647290342,89.13109294580684,65.87950348168332,643.2939751740842,183.42920577253005,83.9640730648905,95.58986779695226,142.09304672519932,908.1037440710464,91.714602886265,2570.5923907558786,2810.858815218488,2128.812190937532,634.2516903824805,2911.6157028963567,4575.396104551418,3169.9666969421737,3474.820869916238,368.15016651528913,2219.2350388535674,1792.9558986779696
1390,right Ventral tegmental area,VTA-R,233.883935097208,332.1151878380353,659.5526969741265,0.0,332.1151878380353,285.3384008185937,636.1643034644057,107.58661014471568,182.42946937582224,102.90893144277152,1220.8741412074255,884.0812746674462,4481.216196462506,3236.9536617453587,3985.382254056424,1347.171466159918,4097.646542903084,2642.8884665984506,1510.8902207279637,6165.180529162403,753.1062710130097,762.4616284168981,935.535740388832
1391,right Paranigral nucleus,PN-R,269.6629213483146,89.88764044943821,89.88764044943821,0.0,0.0,898.8764044943821,89.88764044943821,0.0,179.77528089887642,0.0,808.9887640449439,629.2134831460675,2786.5168539325846,3955.056179775281,1977.5280898876408,2606.741573033708,3235.9550561797755,4044.9438202247193,1617.9775280898878,3325.8426966292136,2067.415730337079,269.6629213483146,89.88764044943821
1392,"right Midbrain reticular nucleus, retrorubral area",RR-R,809.5775920487915,101.19719900609894,1575.784955952112,0.0,708.3803930426926,260.22136887282585,477.0725096001808,159.0241698667269,72.28371357578496,28.913485430313983,2978.0889993223404,28.913485430313983,4886.379037723063,5826.067314208268,3773.209848655975,2457.6462615766886,2529.9299751524736,2544.3867178676305,2255.251863564491,5536.932459905128,2645.58391687373,549.3562231759657,159.0241698667269
1393,right Midbrain reticular nucleus,MRN-R,422.3253437779386,367.0532711360333,556.6131259008777,0.7784798963648638,293.09768098137124,199.6800934175876,386.1260285969725,173.60101688936462,95.75302725287824,49.04423347098642,1760.1430456809571,530.9232893208371,4497.667601248,4918.046745285027,4673.60405782646,2792.018148312584,3197.9954142668603,3274.286444110617,2595.451974480456,4233.373676432129,2121.3577175942537,311.7811984941279,287.25908175863475
1394,"right Superior colliculus, motor related",SCm-R,640.8222002900197,1047.334961707477,1353.9839110753337,6.351761897147773,257.95210815639007,206.07938599634997,983.8173427359994,478.8522719127515,204.3150076915867,48.3439655505136,2985.6809673204057,991.9334829379104,16235.103409109706,10565.09728892246,10591.210087832958,5885.9660246902695,7246.3016976627505,7344.048255746636,6980.939200626354,7898.768794764208,3539.34287935512,1160.6080488732791,540.9583882404186
1395,"right Superior colliculus, motor related, deep gray layer",SCdg-R,292.3289744995172,1107.5092005324564,514.4989951191501,8.352256414271917,173.7269334168559,150.3406154568945,661.4987080103359,320.7266463080416,240.54498473103124,28.39767180852452,2869.8353039438307,519.5103489677133,13517.291780857671,8216.949860360712,8367.290475817606,3852.060658262209,3952.2877352334713,5104.899120402996,4359.877848249941,4114.321509670347,2463.9156422102155,681.5441234045885,268.94265653955574
1396,"right Superior colliculus, motor related, deep white layer",SCdw-R,335.297969875573,610.7213022733652,257.4609411544578,5.987463747778089,53.88717373000281,251.47347740667976,544.8592010478062,209.56123117223316,191.59883992889883,41.91224623444663,2029.7502104967723,514.9218823089157,13399.943867527363,5921.601646552531,5011.507156890261,3478.71643745907,3802.039479839087,3071.56890261016,3532.603611189073,3418.841799981289,2329.1233978856767,820.2825334455982,65.86210122555899
