name,1sn_GFP_SJ0503,1sn_GFP_SJ0510,1sn_GFP_SJ0514,1sn_GFP_SJ0516,1sn_GFP_SJ0519,1sn_GFP_SJ0520,cTBS_1sn_ChR_SJ0502,cTBS_1sn_ChR_SJ0511,cTBS_1sn_ChR_SJ0512,cTBS_1sn_ChR_SJ0517,cTBS_30sn_ChR_new_SJ0904,cTBS_30sn_ChR_new_SJ0908,cTBS_30sn_ChR_new_SJ0912,cTBS_30sn_ChR_new_SJ0914,cTBS_30sn_ChR_new_SJ0916,cTBS_30sn_ChR_new_SJ0920,cTBS_30sn_GFP_new_SJ0902,cTBS_30sn_GFP_new_SJ0906,cTBS_30sn_GFP_new_SJ0910,cTBS_30sn_GFP_new_SJ0918,iTBS_1sn_ChR_SJ0507,iTBS_1sn_ChR_SJ0508,iTBS_1sn_ChR_SJ0513,iTBS_1sn_ChR_SJ0518,iTBS_30sn_ChR_SJ0602,iTBS_30sn_ChR_SJ0603,iTBS_30sn_ChR_SJ0605,iTBS_30sn_ChR_SJ0612,iTBS_30sn_ChR_SJ0619,iTBS_30sn_ChR_new_SJ0903,iTBS_30sn_ChR_new_SJ0905,iTBS_30sn_ChR_new_SJ0909,iTBS_30sn_ChR_new_SJ0913,iTBS_30sn_ChR_new_SJ0917,iTBS_30sn_ChR_new_SJ0919,iTBS_30sn_GFP_new_SJ0901,iTBS_30sn_GFP_new_SJ0907,iTBS_30sn_GFP_new_SJ0911,iTBS_30sn_GFP_new_SJ0915,iTBS_30sn_YFP_SJ0601,iTBS_30sn_YFP_SJ0604,iTBS_30sn_YFP_SJ0606,iTBS_30sn_YFP_SJ0610,iTBS_30sn_YFP_SJ0613,iTBS_30sn_YFP_SJ0615
"right Primary somatosensory area, unassigned, layer 5",-1.5050634699625236,-0.7232123167352387,-0.22880644042974965,0.7807013721195977,0.5691416483051559,1.1072392067027574,-0.8335913030732083,0.5484455883667867,-0.438066602028817,1.6752310739002274,-0.20085136268700374,-0.422939238881041,-0.3246883812099462,-0.5252838822884315,-0.42498613174918887,-0.5283542215906532,-0.4536426319032581,1.497046271441604,-0.5877141147669397,-0.45568952477140595,-1.1900234464562351,-1.6223411429466161,2.9997789099558627,-1.2521116262713432,-0.1924187943312352,-0.5023551073479898,0.43520223952769277,2.062367882865654,-0.24665764910916727,-0.547634369948904,-0.628040581578613,-0.9815726549346349,-0.6569698005776617,-0.7743883953385065,-0.9462619905681489,1.1442995118042836,-0.7526914810892199,-0.9194599200249126,0.5278518893098485,-0.719310526459718,-0.021953822172020198,-0.5798391856021784,-0.719310526459718,1.899651318531858,0.14076274216177603
"right Primary somatosensory area, unassigned, layer 6a",-1.2402534178121827,-1.1320762532291386,-0.14245552537684797,0.9967435041211329,0.6748830514728174,0.8431586408242188,-0.9851689926842642,1.0581774494398988,0.096602653146175,1.238472723744972,-0.36425880464217864,-0.30620959274701076,-0.33886227443804273,-0.45205823763362013,-0.4825340738785834,-0.5340527494355449,-0.4571375436744473,1.498395282044022,-0.5638029705318184,-0.4774547678377561,-1.2108719657032077,-1.2936742398285006,-0.0022258675840132803,-0.9023667185589713,0.19296795113009343,-0.5045065710268704,0.39291064748175636,0.8485940019576395,-0.5231058916177227,-0.5723069555455447,-0.6340419576386885,-0.9407038702100664,-0.661889811843748,-0.8128721539193716,-0.9041325917961931,0.7046681420985079,-0.8390424265458131,-0.8789688681169224,1.0133431525642274,-0.6858499467876809,-0.31851336511834666,-0.5463550423562882,-0.6765502864922547,1.8855061248976583,0.34176251585691236
"right Primary somatosensory area, unassigned, layer 6b",-1.049174577034737,-1.049174577034737,-0.5857355000623379,1.055611230881576,0.7273418846927929,0.9011315385574425,-1.049174577034737,1.6349100770970748,0.16735300001781084,0.8818215770169261,-0.10684727247854382,-0.28047409025617737,-0.40067727179453916,-0.12020318153836182,-0.5609481805123548,-0.5743040895721727,-0.467456817093629,1.4958618146996128,-0.6010159076918087,-0.4273890899141752,-1.0298646154942204,-1.1457243847373202,-1.0877945001157703,-0.7402151923864709,-0.41380294430118403,-0.16552117772047362,0.24828176658071036,-0.16552117772047362,-0.5793241220216577,-0.32575952952208426,-0.5959015783940566,-0.9693332341876655,-0.36548630141502136,-0.6435737046655812,-0.794535437858742,1.1044042586236515,-0.810426146615917,-0.8819343360232037,0.5879562240154693,-0.6620847108818945,-0.08276058886023675,-0.33104235544094723,-0.6620847108818945,1.9862541326456833,-0.2482817665807104
"right Primary somatosensory area, upper limb",-1.0826310396193082,-1.00237883063793,0.6420176718510251,1.5329719478701822,-0.2136742699187384,0.12369452045476871,-1.0446051995509968,0.0873267838778081,0.03570449518042023,0.790804825141569,-0.3556115062565296,-0.3830223761255501,-0.17323521322907573,-0.4735673072813398,-0.4596639599290026,-0.4752990409373247,-0.46193995273401156,1.4986299363633464,-0.5593128623048279,-0.4773771213245069,-0.6813699947124174,-1.2462305840992525,0.47919190900037756,-0.5053899441637204,0.16783389190879766,-0.4787349789612012,0.8144027627787965,1.8119209963215084,0.26347549750203714,-0.3708693141037388,-0.6251861238703708,-1.038631585284138,-0.5534738576487659,-0.7402212056463621,-0.9923542115155158,1.0730104392878226,-0.8252932133584228,-0.8778008511874976,0.6300836252580979,-0.7790970461135235,0.3606979560802887,-0.6123170561947341,-0.6384011304474357,1.8561848799018508,-0.1870676032264462
"right Primary somatosensory area, upper limb, layer 1",-0.3372814054075947,-0.8610595879229185,-0.8213794225808485,0.9245478524702307,1.5514944648749365,-0.4563219014338047,-0.3690255376812508,0.5832984305284289,0.281729173928697,0.7340830588282947,-0.406266484485643,-0.5519925060946236,-0.5034171655582969,-0.43717806482694205,-0.6049837866797076,-0.46808964516824086,-0.37977084419310114,1.4925877364798625,-0.6226475468747356,-0.49016934541202584,-0.8928037201965745,-0.7816992572387785,1.8927438868167386,-0.7261470257598805,1.7981840665917947,-0.881462777741076,13.080907621677566,14.279696999405433,11.670567177291847,3.2106506923108697,-2.088551803228154,-4.882940004427693,-4.6802382696256535,-3.116539172581352,-2.450519186803223,1.487685946493537,-0.45245922946883743,-0.6696396596138792,-0.3655870574108204,-1.7629255554821521,-0.3525851110964306,-0.1410340444385723,0.9167212888507188,0.7404287333025037,0.5993946888639315
"right Primary somatosensory area, upper limb, layer 2/3",-1.093021789140471,-1.053955659668184,0.27007972842687233,1.6040731495246685,0.061344036638672834,0.21148053421844204,-0.9750573981849381,-0.14854065895753518,0.19233047075163484,0.7921104585320394,-0.30932296928083564,-0.3869576505096585,-0.06842967428222872,-0.47258158305061976,-0.5656737287746668,-0.40849389317716195,-0.42117248765077286,1.4969425447678395,-0.5774839263665236,-0.4982861307505432,-1.016804536542578,-1.1098738449912613,0.19616048344499626,-0.3059541806546911,0.7225457668046843,-0.2947986728563111,2.5086789023458635,7.231238034181279,0.8323727233589963,-0.1826922601142913,-0.5389403400491005,-1.2292166771242625,-0.4962548909965916,-0.7152370919577504,-1.113147339632166,1.0076762728808468,-0.8283827685558394,-0.8903643795087975,0.71107087518379,-1.1387321284841823,1.0404659041987452,-0.5722562473093099,-0.7919101604179337,1.2774609157106815,0.18497171630199916
"right Primary somatosensory area, upper limb, layer 4",-1.0882276771688444,-0.9086827544446275,1.0809784455471154,1.2610291286170343,-0.46563669160965887,0.1205395490589814,-0.9385226148410466,-0.6112956711718404,-0.29013785165105815,0.5747123394993947,-0.3555027682811687,-0.3833069890061214,-0.09527524137637222,-0.5244924930465996,-0.44607460106185287,-0.43824946109734525,-0.4837018698273577,1.4997213726658227,-0.5269898781416552,-0.4890296246968097,-0.5662830004043606,-1.1236309013679857,-0.05597081159102343,-0.47979798128931533,-0.198182188459321,-0.8328105447616408,0.31620079506992765,2.280208550363423,0.48988855574214163,-0.4238554459776997,-0.6242308448890576,-1.002822798867226,-0.45236469019232983,-0.7439426476102057,-0.9835013679539933,0.9730975205391759,-0.850007845280749,-0.8748689871551184,0.751779311896692,-0.9597362160221049,1.2314016878427472,-0.8328105447616408,-0.7326060674507483,1.14455780750664,0.14919333288510678
"right Primary somatosensory area, upper limb, layer 5",-1.1647611608421324,-0.8180872840025839,0.7984257372155359,1.4689586771700403,-0.40519480147458214,0.12065883193372165,-1.13137362856224,0.19132910859282704,-0.01845588589916292,0.9987509308948896,-0.3906265265522928,-0.4093834205155168,-0.24028717948342201,-0.4443394501742523,-0.3320822817579877,-0.5497759298766172,-0.47162220502985075,1.4975674657455855,-0.5784796615476114,-0.44746559916812295,0.16128032954092406,-1.5008623191263817,1.9002143024519824,-0.8225389549732361,-0.019091359557641165,-0.4118278990291174,0.13227584836365683,0.6416060479907276,-0.145912533761972,-0.43308425871185374,-0.6666671887847344,-0.9316732956397981,-0.6487452248405235,-0.7106357403278649,-0.9161409268881487,1.2652010446415607,-0.7535289740343428,-0.8476790246212634,0.3360069540140453,-0.6081961687648555,0.11182082026618427,-0.5754681238088991,-0.5959231519063718,1.960955360277718,-0.2931887360637756
"right Primary somatosensory area, upper limb, layer 6a",-0.9551699153521334,-1.0543823183631353,0.611559282196605,1.5927849801576885,-0.24903315301246454,0.05424112437343905,-1.0513758819082564,0.690478239137175,0.14255519523550528,0.7299377176074598,-0.3875903031429082,-0.35796275002188727,-0.3305462083278082,-0.4333582396806048,-0.4322527339671338,-0.5445721144557804,-0.48045278307446637,1.498844646323888,-0.5543005647343245,-0.4640912985150966,-0.9100733685289507,-1.1968122454130206,0.17149214611371405,-0.45084020004620695,0.15333000564583552,-0.41688803378360806,0.20632424722849754,-0.01625156741868299,-0.28546231465860616,-0.4383785631499048,-0.6215371375187666,-0.9606006712269459,-0.5491781945582286,-0.7554249842796308,-0.9390596043258648,0.9509607462601637,-0.851467199689424,-0.8761025634934229,0.7766090169226831,-0.6013079944912719,0.10033576406317349,-0.5377149045920775,-0.597068455164659,1.9678528374361837,-0.3320972472513488
"right Primary somatosensory area, upper limb, layer 6b",-0.9489796705053788,-1.1538568407494185,0.05833308319448341,1.6375946038256235,0.19491786335717667,0.21199096087751326,-1.4611725961154782,1.1254016782155236,0.10955237575549345,1.0229630930935039,-0.2767417690861859,-0.14240110448124135,-0.43257694002792163,-0.41645606027532833,-0.5024340856224928,-0.6367747502274375,-0.47019232611730616,1.4804341239464895,-0.7012582692378109,-0.3089835285913727,-1.2392223283511017,-1.4867822423959833,-1.50385533991632,-0.47093293993595264,0.12448239943299239,-0.2904589320103154,0.6639061303092924,-0.4564354645876385,-0.37344719829897693,-0.17542943759503365,-0.5005586619378294,-0.7110739870518699,-0.2900433368237889,-0.3274682835107295,-0.6525975078535252,1.482963512470018,-0.580086673647578,-0.6198506795024523,-0.28302615931998765,-0.5809178640206308,-8.771298077504073e-17,-0.4979295977319693,-0.5809178640206308,1.9917183909278768,-0.3319530651546462
right Primary visual area,-1.357891064224977,-1.1681378883765496,0.3446199413528943,0.869240515886879,0.4882291421734606,0.8239393531882936,-1.3742958042055278,4.56280534805833,0.6536009613535456,0.7072399460238974,-0.5633858747631939,-0.01898531547156836,-0.39034607304937324,-0.6990336921955992,-0.7343881882315146,-0.5259286908579225,-0.5274282822066105,1.4865228990813342,-0.6410060269637604,-0.3180885899109627,-1.5143531530670018,-1.6254237778894476,1.0012610471799,-0.7154272657940073,0.9027177678335394,0.18690122531355638,1.7119160574151222,0.5281991150165732,0.5141505336002262,-0.6032537551479232,-0.2435753886119537,-1.0335121120750523,-0.23179864755352575,-0.9225130590760171,-0.8801027114727796,1.308560866308142,-0.8740081725475813,-0.6806121601192541,0.24605946635869289,-0.8368271663670653,-0.7978216932581491,0.6108378292303787,-0.7774925695615529,1.6297731754865994,0.17153042446978897
"right Primary visual area, layer 1",-1.069146557992126,-1.109262346978755,-0.11730829203665759,0.22549935930362658,0.5774242354135983,1.4927936022903134,-1.0536472758836557,3.6234890309664918,-0.5640523057513888,1.9231266114196064,-0.8627252892912233,0.1836477602023733,-0.80766494909483,-0.6084960641868891,-0.49905514108047777,-0.7494324082286857,-0.8294171822588372,1.3027548393381188,-0.7381031201224318,0.2647654630431501,-1.126585074041163,-1.1448195235805396,-0.41452981952849915,-0.7062810121585278,1.5376019789897277,-0.46611582004594276,2.76381538110229,2.655506310884146,-0.6053703388978424,-0.7636335729491774,0.16992382454365065,-1.1042161412652745,0.027979424924858155,-1.3133531560882294,-0.6082506502895525,0.8139230458910428,-0.9555524801260656,-0.7701428575470808,0.9117722917821036,-1.0115293522158837,-1.2397520358898306,1.1507838710677833,-0.3075203957979455,0.8258566604133505,0.5821612524225259
"right Primary visual area, layer 2/3",-1.2709044632833641,-1.2879825664747933,0.5011367093719821,0.6071498405036847,0.5609637752690014,0.8896367046134895,-1.3132237881728177,3.9189055367385173,0.36300815148406945,0.6604249297046206,-0.6512004929441503,0.3013140662080866,-0.3950888978549731,-0.703648226292556,-0.7274825350221468,-0.5183043087938094,-0.5696491692447017,1.4834712709091837,-0.6261407698839893,-0.28768133178049277,-1.3195609459608322,-1.347165175647608,0.565904610154572,-0.6651151425307789,1.0973718384813835,-0.014455290473269376,1.423077213187601,0.779970566813001,0.4311982392239067,-0.7270322431379346,-0.12271386447969526,-1.1019348782753706,-0.05824455468749072,-1.0964187875979627,-0.832029496934983,1.1403942882761868,-0.9758692225854451,-0.6879216279877025,0.5233965622969609,-0.7599792076478412,-0.7996543666063889,1.2828301396597108,-0.8024224009523342,1.2145519591263965,-0.13532612357954268
"right Primary visual area, layer 4",-1.3603043598157318,-1.17967201179846,0.362509863874736,0.8864764910277781,0.5848138289437864,0.7061761877678909,-1.4303658036239013,5.932892713760308,0.738384529234206,0.4362238000141373,-0.4443543014669064,0.010692869812116689,-0.29313976256947766,-0.7015002760159776,-0.6356809530274047,-0.3737333443658113,-0.4263297057214386,1.4939545828172307,-0.6244525163335068,-0.44317236076228556,-1.6197973377118677,-1.7157582725960432,1.4039682454118185,-0.8096081296932222,1.4167847574959582,-0.06647354302225518,3.5403449697204357,2.270520639770976,1.940668139801083,-0.6439032932482178,-0.22830656738035307,-0.9827640223463625,-0.18113316995613588,-0.8803588160377449,-0.8843880217678363,1.309899310050196,-0.8723909485265527,-0.6810263123344542,0.24351795081081087,-0.726178542962042,-0.6291631017944264,0.08659526415331618,-0.7175549481915873,1.8824588751005134,0.10384245369422572
"right Primary visual area, layer 5",-1.4235040931901328,-1.063987163591847,0.35710971882092873,1.0113896081065936,0.3791356974337461,0.7398562324207105,-1.438428800009747,4.440340999912943,0.8129150795134992,0.737810103259957,-0.4585069016554206,-0.260468350761406,-0.3065714430016169,-0.705684429883565,-0.7663315297830154,-0.49931484547600546,-0.4468575751322432,1.491660960303393,-0.6437664943634044,-0.4010368908077458,-1.7570231463929615,-1.9370825125392739,1.1039468624959745,-0.6841293029248935,1.1238164772524613,0.22066760156682602,1.6578691600360398,0.8824285345812606,0.3711117902857507,-0.49467083274219964,-0.38859197387174743,-0.9638348868574165,-0.38237464200512244,-0.8160859329482915,-0.8974351796750886,1.3876089254631987,-0.82390999102764,-0.6259683073862661,0.062269372950707634,-0.8416328435352924,-0.7787462051640378,0.4199698708664948,-0.8121244978380114,1.6481942925943083,0.3643393830765387
"right Primary visual area, layer 6a",-1.3765169115451645,-1.0736307489081038,0.1829964775717144,1.0451181129083684,0.41092128961287255,0.8111117803603121,-1.3162305343463432,4.490167273098911,0.8961208604893516,0.8799916104493163,-0.5885103527430654,-0.25957475891475085,-0.4455617068270221,-0.6885914835755641,-0.8622817737746274,-0.6379531639649227,-0.5521327403414918,1.4866360298171313,-0.622838522192438,-0.31166476728320147,-1.412741620651474,-1.5789257788508566,1.256384847039326,-0.682826952856095,0.4566359766893634,0.3622237173772525,1.2961144400310374,-0.5139964626425337,0.4566359766893634,-0.4666011502591635,-0.2631006222556936,-1.0302828664137023,-0.3603040749433413,-0.7455541687180262,-0.9281639420351495,1.4130752243429348,-0.7431578762687099,-0.6715148763737685,0.001597528299544275,-0.816301726449785,-0.7590962688370282,0.4571010617106054,-0.7460738882422543,1.723992659573608,0.14037816224485442
"right Primary visual area, layer 6b",-1.3036798269139511,-1.1939153828883537,0.2937431457138919,1.035626231929455,0.45410821996405526,0.7141176121949031,-1.3644005831834305,3.530626537617678,0.7577120013114524,-0.1367514468120328,-0.4388144071178499,-0.18642442132457676,-0.24559719311343026,-0.7008652536113441,-0.8584580437836989,-0.5414610520576979,-0.5034214130505777,1.4951691443076378,-0.5939919821151494,-0.39775574914191075,-1.3612866982465341,-1.4251213394529099,1.0262845771187652,-0.8373755576137183,-0.4487421541788979,0.32347187786891873,1.2604249034202697,-0.5568521186655923,0.7765041100036377,-0.42490135256808403,-0.4209217289489305,-0.8173534663953776,-0.2599000348201034,-0.5837801724404439,-0.7836797280794632,1.4721546141930228,-0.5895965454222837,-0.6600052709919229,-0.2225527977788163,-0.7524796734510392,-0.5465559315716214,0.6014689294061328,-0.716443018622141,1.7700861645718287,-0.35607647033315987
